time;vehicle;bicycle;person;site;cameraCode
2022-09-12T01:00:00Z;4;2;46;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:00:00Z;22;7;69;Valencia Girona;110_3
2022-09-12T01:00:00Z;13;0;3;Valencia Rocafort;110_1
2022-09-12T01:00:00Z;14;10;18;ConsellDeCent Girona;110_8
2022-09-12T01:00:00Z;13;2;19;ConsellDeCent Rocafort;110_4
2022-09-12T01:00:00Z;28;7;32;Valencia EnriqueGranados;110_2
2022-09-12T01:00:00Z;24;4;22;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:05:00Z;46;6;31;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:05:00Z;24;15;75;Valencia Girona;110_3
2022-09-12T01:05:00Z;2;6;38;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:05:00Z;16;3;6;Valencia Rocafort;110_1
2022-09-12T01:05:00Z;45;13;39;Valencia EnriqueGranados;110_2
2022-09-12T01:05:00Z;9;11;46;ConsellDeCent Rocafort;110_4
2022-09-12T01:05:00Z;11;10;36;ConsellDeCent Girona;110_8
2022-09-12T01:10:00Z;45;11;32;Valencia EnriqueGranados;110_2
2022-09-12T01:10:00Z;14;16;52;ConsellDeCent Girona;110_8
2022-09-12T01:10:00Z;17;1;4;Valencia Rocafort;110_1
2022-09-12T01:10:00Z;17;10;61;Valencia Girona;110_3
2022-09-12T01:10:00Z;4;3;20;ConsellDeCent Rocafort;110_4
2022-09-12T01:10:00Z;6;4;52;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:10:00Z;60;1;31;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:15:00Z;10;4;37;ConsellDeCent Rocafort;110_4
2022-09-12T01:15:00Z;21;1;5;Valencia Rocafort;110_1
2022-09-12T01:15:00Z;6;5;13;ConsellDeCent Girona;110_8
2022-09-12T01:15:00Z;19;9;68;Valencia Girona;110_3
2022-09-12T01:15:00Z;38;2;13;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:15:00Z;8;7;58;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:15:00Z;60;10;50;Valencia EnriqueGranados;110_2
2022-09-12T01:20:00Z;34;7;52;Valencia Girona;110_3
2022-09-12T01:20:00Z;10;5;25;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:20:00Z;18;1;10;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:20:00Z;15;11;34;ConsellDeCent Rocafort;110_4
2022-09-12T01:20:00Z;64;10;40;Valencia EnriqueGranados;110_2
2022-09-12T01:20:00Z;22;3;3;Valencia Rocafort;110_1
2022-09-12T01:20:00Z;13;5;35;ConsellDeCent Girona;110_8
2022-09-12T01:25:00Z;44;1;40;Valencia Girona;110_3
2022-09-12T01:25:00Z;10;1;31;ConsellDeCent Rocafort;110_4
2022-09-12T01:25:00Z;15;0;4;Valencia Rocafort;110_1
2022-09-12T01:25:00Z;13;7;55;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:25:00Z;60;2;18;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:25:00Z;51;3;26;Valencia EnriqueGranados;110_2
2022-09-12T01:25:00Z;11;9;33;ConsellDeCent Girona;110_8
2022-09-12T01:30:00Z;23;2;35;Valencia EnriqueGranados;110_2
2022-09-12T01:30:00Z;13;0;1;Valencia Rocafort;110_1
2022-09-12T01:30:00Z;22;1;8;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:30:00Z;28;4;32;Valencia Girona;110_3
2022-09-12T01:30:00Z;11;1;34;ConsellDeCent Rocafort;110_4
2022-09-12T01:30:00Z;13;3;5;ConsellDeCent Girona;110_8
2022-09-12T01:30:00Z;9;8;34;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:35:00Z;10;0;1;Valencia Rocafort;110_1
2022-09-12T01:35:00Z;21;3;48;Valencia Girona;110_3
2022-09-12T01:35:00Z;5;8;20;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:35:00Z;40;5;33;Valencia EnriqueGranados;110_2
2022-09-12T01:35:00Z;12;11;21;ConsellDeCent Girona;110_8
2022-09-12T01:35:00Z;19;1;4;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:35:00Z;2;0;22;ConsellDeCent Rocafort;110_4
2022-09-12T01:40:00Z;11;3;14;ConsellDeCent Girona;110_8
2022-09-12T01:40:00Z;7;8;33;ConsellDeCent Rocafort;110_4
2022-09-12T01:40:00Z;14;3;20;Valencia EnriqueGranados;110_2
2022-09-12T01:40:00Z;4;3;8;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:40:00Z;21;9;28;Valencia Girona;110_3
2022-09-12T01:40:00Z;10;0;3;Valencia Rocafort;110_1
2022-09-12T01:40:00Z;24;0;3;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:45:00Z;5;10;27;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:45:00Z;12;0;2;Valencia Rocafort;110_1
2022-09-12T01:45:00Z;31;1;15;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:45:00Z;24;9;23;Valencia EnriqueGranados;110_2
2022-09-12T01:45:00Z;10;9;18;ConsellDeCent Girona;110_8
2022-09-12T01:45:00Z;11;11;29;ConsellDeCent Rocafort;110_4
2022-09-12T01:45:00Z;16;6;56;Valencia Girona;110_3
2022-09-12T01:50:00Z;32;6;48;Valencia Girona;110_3
2022-09-12T01:50:00Z;3;1;13;ConsellDeCent Rocafort;110_4
2022-09-12T01:50:00Z;46;1;14;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:50:00Z;44;9;25;Valencia EnriqueGranados;110_2
2022-09-12T01:50:00Z;10;6;8;ConsellDeCent Girona;110_8
2022-09-12T01:50:00Z;11;0;3;Valencia Rocafort;110_1
2022-09-12T01:50:00Z;11;9;38;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:55:00Z;16;3;21;Valencia Girona;110_3
2022-09-12T01:55:00Z;16;4;11;ConsellDeCent Girona;110_8
2022-09-12T01:55:00Z;49;0;15;ConsellDeCent CompteBorrell;110_5
2022-09-12T01:55:00Z;3;1;12;ConsellDeCent Rocafort;110_4
2022-09-12T01:55:00Z;2;1;4;ConsellDeCent EnriqueGranados;110_6
2022-09-12T01:55:00Z;30;2;23;Valencia EnriqueGranados;110_2
2022-09-12T01:55:00Z;17;1;4;Valencia Rocafort;110_1
2022-09-12T02:00:00Z;15;0;2;Valencia Rocafort;110_1
2022-09-12T02:00:00Z;9;0;3;ConsellDeCent Girona;110_8
2022-09-12T02:00:00Z;8;5;20;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:00:00Z;19;5;23;Valencia EnriqueGranados;110_2
2022-09-12T02:00:00Z;26;1;10;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:00:00Z;30;5;33;Valencia Girona;110_3
2022-09-12T02:00:00Z;11;4;11;ConsellDeCent Rocafort;110_4
2022-09-12T02:05:00Z;16;4;13;ConsellDeCent Girona;110_8
2022-09-12T02:05:00Z;6;6;40;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:05:00Z;9;0;7;ConsellDeCent Rocafort;110_4
2022-09-12T02:05:00Z;30;5;20;Valencia EnriqueGranados;110_2
2022-09-12T02:05:00Z;47;1;15;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:05:00Z;16;0;1;Valencia Rocafort;110_1
2022-09-12T02:05:00Z;20;3;28;Valencia Girona;110_3
2022-09-12T02:10:00Z;18;1;3;Valencia Rocafort;110_1
2022-09-12T02:10:00Z;7;0;10;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:10:00Z;3;0;10;ConsellDeCent Rocafort;110_4
2022-09-12T02:10:00Z;38;8;28;Valencia EnriqueGranados;110_2
2022-09-12T02:10:00Z;21;5;47;Valencia Girona;110_3
2022-09-12T02:10:00Z;9;1;6;ConsellDeCent Girona;110_8
2022-09-12T02:10:00Z;44;2;3;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:15:00Z;11;1;17;Valencia Rocafort;110_1
2022-09-12T02:15:00Z;25;12;26;Valencia EnriqueGranados;110_2
2022-09-12T02:15:00Z;13;4;9;ConsellDeCent Rocafort;110_4
2022-09-12T02:15:00Z;4;2;1;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:15:00Z;9;0;9;ConsellDeCent Girona;110_8
2022-09-12T02:15:00Z;40;4;8;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:15:00Z;19;2;34;Valencia Girona;110_3
2022-09-12T02:20:00Z;12;0;9;ConsellDeCent Rocafort;110_4
2022-09-12T02:20:00Z;33;0;6;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:20:00Z;6;1;9;Valencia Rocafort;110_1
2022-09-12T02:20:00Z;29;8;22;Valencia EnriqueGranados;110_2
2022-09-12T02:20:00Z;7;4;15;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:20:00Z;12;1;9;ConsellDeCent Girona;110_8
2022-09-12T02:20:00Z;24;3;30;Valencia Girona;110_3
2022-09-12T02:25:00Z;0;0;3;ConsellDeCent Rocafort;110_4
2022-09-12T02:25:00Z;9;1;3;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:25:00Z;5;4;5;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:25:00Z;7;1;3;ConsellDeCent Girona;110_8
2022-09-12T02:25:00Z;8;0;2;Valencia Rocafort;110_1
2022-09-12T02:25:00Z;24;4;14;Valencia EnriqueGranados;110_2
2022-09-12T02:25:00Z;14;12;58;Valencia Girona;110_3
2022-09-12T02:30:00Z;15;1;24;Valencia Girona;110_3
2022-09-12T02:30:00Z;3;0;3;ConsellDeCent Girona;110_8
2022-09-12T02:30:00Z;3;3;7;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:30:00Z;1;0;6;ConsellDeCent Rocafort;110_4
2022-09-12T02:30:00Z;12;0;1;Valencia Rocafort;110_1
2022-09-12T02:30:00Z;15;0;9;Valencia EnriqueGranados;110_2
2022-09-12T02:30:00Z;26;0;7;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:35:00Z;11;2;5;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:35:00Z;6;0;0;Valencia Rocafort;110_1
2022-09-12T02:35:00Z;6;2;14;ConsellDeCent Girona;110_8
2022-09-12T02:35:00Z;17;4;34;Valencia Girona;110_3
2022-09-12T02:35:00Z;11;1;7;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:35:00Z;5;1;6;ConsellDeCent Rocafort;110_4
2022-09-12T02:35:00Z;15;0;10;Valencia EnriqueGranados;110_2
2022-09-12T02:40:00Z;7;0;0;Valencia Rocafort;110_1
2022-09-12T02:40:00Z;19;4;14;Valencia EnriqueGranados;110_2
2022-09-12T02:40:00Z;8;3;3;ConsellDeCent Girona;110_8
2022-09-12T02:40:00Z;23;6;31;Valencia Girona;110_3
2022-09-12T02:40:00Z;5;4;9;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:40:00Z;11;0;5;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:40:00Z;2;1;6;ConsellDeCent Rocafort;110_4
2022-09-12T02:45:00Z;25;0;19;Valencia EnriqueGranados;110_2
2022-09-12T02:45:00Z;5;0;2;Valencia Rocafort;110_1
2022-09-12T02:45:00Z;7;3;14;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:45:00Z;17;1;12;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:45:00Z;3;0;3;ConsellDeCent Rocafort;110_4
2022-09-12T02:45:00Z;4;0;7;ConsellDeCent Girona;110_8
2022-09-12T02:45:00Z;12;0;23;Valencia Girona;110_3
2022-09-12T02:50:00Z;2;0;0;Valencia Rocafort;110_1
2022-09-12T02:50:00Z;15;4;13;Valencia EnriqueGranados;110_2
2022-09-12T02:50:00Z;6;2;7;ConsellDeCent Girona;110_8
2022-09-12T02:50:00Z;2;1;5;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:50:00Z;7;0;6;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:50:00Z;12;2;25;Valencia Girona;110_3
2022-09-12T02:50:00Z;2;0;5;ConsellDeCent Rocafort;110_4
2022-09-12T02:55:00Z;9;1;13;ConsellDeCent Girona;110_8
2022-09-12T02:55:00Z;8;0;2;Valencia Rocafort;110_1
2022-09-12T02:55:00Z;14;2;27;Valencia EnriqueGranados;110_2
2022-09-12T02:55:00Z;6;2;5;ConsellDeCent EnriqueGranados;110_6
2022-09-12T02:55:00Z;17;5;6;ConsellDeCent CompteBorrell;110_5
2022-09-12T02:55:00Z;3;0;6;ConsellDeCent Rocafort;110_4
2022-09-12T02:55:00Z;12;2;23;Valencia Girona;110_3
2022-09-12T03:00:00Z;10;0;0;Valencia Rocafort;110_1
2022-09-12T03:00:00Z;12;2;31;Valencia Girona;110_3
2022-09-12T03:00:00Z;19;2;3;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:00:00Z;15;0;21;Valencia EnriqueGranados;110_2
2022-09-12T03:00:00Z;2;0;9;ConsellDeCent Rocafort;110_4
2022-09-12T03:00:00Z;9;0;0;ConsellDeCent Girona;110_8
2022-09-12T03:00:00Z;4;3;5;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:05:00Z;4;1;3;ConsellDeCent Rocafort;110_4
2022-09-12T03:05:00Z;15;0;9;Valencia EnriqueGranados;110_2
2022-09-12T03:05:00Z;12;0;2;Valencia Rocafort;110_1
2022-09-12T03:05:00Z;5;4;5;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:05:00Z;10;0;1;ConsellDeCent Girona;110_8
2022-09-12T03:05:00Z;10;0;17;Valencia Girona;110_3
2022-09-12T03:05:00Z;8;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:10:00Z;7;2;18;Valencia Girona;110_3
2022-09-12T03:10:00Z;19;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:10:00Z;15;1;14;Valencia EnriqueGranados;110_2
2022-09-12T03:10:00Z;4;2;6;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:10:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2022-09-12T03:10:00Z;11;0;0;Valencia Rocafort;110_1
2022-09-12T03:10:00Z;7;2;5;ConsellDeCent Girona;110_8
2022-09-12T03:15:00Z;9;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:15:00Z;7;0;0;Valencia Rocafort;110_1
2022-09-12T03:15:00Z;5;0;0;ConsellDeCent Girona;110_8
2022-09-12T03:15:00Z;6;2;9;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:15:00Z;0;0;3;ConsellDeCent Rocafort;110_4
2022-09-12T03:15:00Z;9;1;14;Valencia Girona;110_3
2022-09-12T03:15:00Z;16;0;16;Valencia EnriqueGranados;110_2
2022-09-12T03:20:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-12T03:20:00Z;4;0;6;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:20:00Z;11;0;2;Valencia Rocafort;110_1
2022-09-12T03:20:00Z;15;1;18;Valencia EnriqueGranados;110_2
2022-09-12T03:20:00Z;7;1;2;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:20:00Z;0;1;6;ConsellDeCent Rocafort;110_4
2022-09-12T03:20:00Z;14;0;26;Valencia Girona;110_3
2022-09-12T03:25:00Z;7;4;7;ConsellDeCent Girona;110_8
2022-09-12T03:25:00Z;1;0;5;ConsellDeCent Rocafort;110_4
2022-09-12T03:25:00Z;5;1;21;Valencia Girona;110_3
2022-09-12T03:25:00Z;9;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:25:00Z;8;0;0;Valencia Rocafort;110_1
2022-09-12T03:25:00Z;11;1;14;Valencia EnriqueGranados;110_2
2022-09-12T03:25:00Z;1;3;8;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:30:00Z;12;0;17;Valencia EnriqueGranados;110_2
2022-09-12T03:30:00Z;8;2;18;Valencia Girona;110_3
2022-09-12T03:30:00Z;1;0;1;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:30:00Z;5;2;18;ConsellDeCent Girona;110_8
2022-09-12T03:30:00Z;8;0;0;Valencia Rocafort;110_1
2022-09-12T03:30:00Z;9;0;5;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:30:00Z;1;0;4;ConsellDeCent Rocafort;110_4
2022-09-12T03:35:00Z;12;0;0;Valencia Rocafort;110_1
2022-09-12T03:35:00Z;9;1;23;Valencia Girona;110_3
2022-09-12T03:35:00Z;11;0;11;Valencia EnriqueGranados;110_2
2022-09-12T03:35:00Z;2;0;5;ConsellDeCent Rocafort;110_4
2022-09-12T03:35:00Z;4;3;28;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:35:00Z;6;0;3;ConsellDeCent Girona;110_8
2022-09-12T03:35:00Z;8;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:40:00Z;3;0;26;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:40:00Z;15;0;15;Valencia EnriqueGranados;110_2
2022-09-12T03:40:00Z;7;0;0;Valencia Rocafort;110_1
2022-09-12T03:40:00Z;2;0;3;ConsellDeCent Rocafort;110_4
2022-09-12T03:40:00Z;4;0;6;ConsellDeCent Girona;110_8
2022-09-12T03:40:00Z;11;5;33;Valencia Girona;110_3
2022-09-12T03:40:00Z;13;0;10;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:45:00Z;2;0;2;ConsellDeCent Rocafort;110_4
2022-09-12T03:45:00Z;6;4;17;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:45:00Z;18;0;4;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:45:00Z;3;0;0;Valencia Rocafort;110_1
2022-09-12T03:45:00Z;3;0;1;ConsellDeCent Girona;110_8
2022-09-12T03:45:00Z;9;1;17;Valencia Girona;110_3
2022-09-12T03:45:00Z;10;1;17;Valencia EnriqueGranados;110_2
2022-09-12T03:50:00Z;26;1;4;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:50:00Z;4;0;2;Valencia Rocafort;110_1
2022-09-12T03:50:00Z;1;0;5;ConsellDeCent Rocafort;110_4
2022-09-12T03:50:00Z;7;0;16;Valencia Girona;110_3
2022-09-12T03:50:00Z;13;1;24;Valencia EnriqueGranados;110_2
2022-09-12T03:50:00Z;4;0;0;ConsellDeCent Girona;110_8
2022-09-12T03:50:00Z;8;1;22;ConsellDeCent EnriqueGranados;110_6
2022-09-12T03:55:00Z;2;1;10;ConsellDeCent Rocafort;110_4
2022-09-12T03:55:00Z;5;0;0;Valencia Rocafort;110_1
2022-09-12T03:55:00Z;7;0;1;ConsellDeCent CompteBorrell;110_5
2022-09-12T03:55:00Z;13;0;11;Valencia EnriqueGranados;110_2
2022-09-12T03:55:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-12T03:55:00Z;7;1;15;Valencia Girona;110_3
2022-09-12T03:55:00Z;6;2;32;ConsellDeCent EnriqueGranados;110_6
2022-09-12T04:00:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2022-09-12T04:00:00Z;7;0;14;Valencia Girona;110_3
2022-09-12T04:00:00Z;6;0;0;ConsellDeCent EnriqueGranados;110_6
2022-09-12T04:00:00Z;27;2;8;ConsellDeCent CompteBorrell;110_5
2022-09-12T04:00:00Z;4;3;2;ConsellDeCent Girona;110_8
2022-09-12T04:00:00Z;13;0;18;Valencia EnriqueGranados;110_2
2022-09-12T04:00:00Z;6;0;1;Valencia Rocafort;110_1
2022-09-12T04:05:00Z;3;2;3;ConsellDeCent Girona;110_8
2022-09-12T04:05:00Z;6;0;8;ConsellDeCent EnriqueGranados;110_6
2022-09-12T04:05:00Z;6;0;22;Valencia Girona;110_3
2022-09-12T04:05:00Z;14;0;13;Valencia EnriqueGranados;110_2
2022-09-12T04:05:00Z;17;0;7;ConsellDeCent CompteBorrell;110_5
2022-09-12T04:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2022-09-12T04:05:00Z;6;0;0;Valencia Rocafort;110_1
2022-09-12T04:10:00Z;5;0;14;ConsellDeCent EnriqueGranados;110_6
2022-09-12T04:10:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-12T04:10:00Z;24;0;14;Valencia EnriqueGranados;110_2
2022-09-12T04:10:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2022-09-12T04:10:00Z;10;0;0;Valencia Rocafort;110_1
2022-09-12T04:10:00Z;3;0;2;ConsellDeCent Girona;110_8
2022-09-12T04:10:00Z;8;0;16;Valencia Girona;110_3
2022-09-12T04:15:00Z;1;0;2;ConsellDeCent EnriqueGranados;110_6
2022-09-12T04:15:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-12T04:15:00Z;12;0;15;Valencia EnriqueGranados;110_2
2022-09-12T04:15:00Z;1;0;8;ConsellDeCent Rocafort;110_4
2022-09-12T04:15:00Z;7;0;2;Valencia Rocafort;110_1
2022-09-12T04:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-12T04:15:00Z;9;0;10;Valencia Girona;110_3
2022-09-12T04:20:00Z;1;0;0;ConsellDeCent EnriqueGranados;110_6
2022-09-12T04:20:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-12T04:20:00Z;5;0;1;Valencia Rocafort;110_1
2022-09-12T04:20:00Z;11;0;10;Valencia EnriqueGranados;110_2
2022-09-12T04:20:00Z;5;0;9;Valencia Girona;110_3
2022-09-12T04:20:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2022-09-12T04:20:00Z;4;0;1;ConsellDeCent Girona;110_8
2022-09-12T04:25:00Z;2;0;0;ConsellDeCent Girona;110_8
